body_length,subject_length,link_count,has_links,urgency_score,subject_urgency,caps_count,label
844,59,0,0,1,1,2,1
3485,44,0,0,1,0,0,1
611,30,1,1,0,0,1,1
838,65,0,0,1,0,1,1
441,24,0,0,0,0,1,1
3491,36,0,0,1,0,1,1
1427,46,0,0,2,0,0,1
2406,8,0,0,1,0,0,1
840,59,0,0,1,1,2,1
393,43,0,0,1,0,0,1
908,54,0,0,0,0,2,1
1070,55,0,0,0,0,2,1
353,29,0,0,1,0,1,1
706,28,0,0,0,1,0,1
893,31,0,0,1,0,1,1
312,25,0,0,0,0,1,1
1660,40,3,1,0,0,0,1
704,37,0,0,1,0,0,1
1431,46,0,0,2,0,0,1
1427,21,0,0,2,1,1,1
889,31,0,0,2,0,1,1
2691,19,1,1,1,0,1,1
393,43,0,0,1,0,0,1
611,57,1,1,0,0,4,1
3491,25,0,0,1,0,1,1
589,21,0,0,2,0,0,1
492,36,0,0,1,0,5,1
714,45,0,0,0,1,0,1
651,17,0,0,1,0,0,1
1682,31,2,1,1,0,0,1
544,11,0,0,2,0,0,1
1516,21,1,1,0,0,0,1
3150,13,1,1,1,0,0,1
911,54,0,0,0,0,2,1
5788,25,0,0,2,0,4,1
492,36,0,0,1,0,5,1
898,55,1,1,0,0,0,1
393,43,0,0,1,0,0,1
312,25,0,0,0,0,1,1
303,35,0,0,2,0,3,1
839,56,0,0,1,1,2,1
2062,63,0,0,0,0,3,1
492,36,0,0,1,0,5,1
312,25,0,0,0,0,1,1
2625,29,0,0,0,0,0,1
591,21,0,0,2,0,0,1
312,25,0,0,0,0,1,1
1428,28,0,0,0,0,0,1
909,54,0,0,0,0,2,1
702,39,0,0,0,1,0,1
260,30,0,0,1,0,0,1
153,78,0,0,0,0,5,1
452,18,0,0,0,0,0,1
150,45,0,0,0,0,3,1
466,16,0,0,0,0,0,1
911,54,0,0,0,0,2,1
183,57,0,0,0,0,1,1
4665,115,1,1,0,0,26,1
43,40,0,0,0,0,2,1
43,40,0,0,0,0,2,1
492,36,0,0,1,0,5,1
889,31,0,0,2,0,1,1
1435,52,0,0,2,0,3,1
3499,11,4,1,3,0,1,1
889,31,0,0,1,0,1,1
842,56,0,0,1,1,2,1
3493,34,0,0,1,0,0,1
889,31,0,0,2,0,1,1
607,14,1,1,0,1,0,1
889,31,0,0,1,0,1,1
710,30,0,0,0,1,1,1
451,18,0,0,0,0,0,1
1142,29,2,1,1,1,0,1
304,35,0,0,1,0,1,1
557,21,0,0,2,0,0,1
3477,24,0,0,1,0,0,1
439,13,0,0,0,0,0,1
1427,46,0,0,2,0,0,1
312,25,0,0,0,0,1,1
617,8,0,0,2,0,1,1
220,36,0,0,2,0,4,1
912,54,0,0,0,0,2,1
464,25,0,0,0,0,1,1
312,25,0,0,0,0,1,1
793,43,0,0,1,0,2,1
1044,73,1,1,1,1,7,1
798,41,0,0,1,0,6,1
451,6,0,0,0,0,0,1
393,43,0,0,1,0,0,1
317,49,0,0,0,0,2,1
913,54,0,0,0,0,2,1
456,14,0,0,0,0,0,1
361,31,0,0,1,0,0,1
518,25,1,1,1,0,3,1
837,65,0,0,1,0,1,1
312,25,0,0,0,0,1,1
1543,49,0,0,1,1,2,1
126,78,0,0,1,0,3,1
150,55,0,0,0,0,4,1
1313,30,0,0,1,0,0,1
912,27,0,0,0,0,1,1
365,26,1,1,0,0,1,1
238,37,0,0,1,0,0,1
844,56,0,0,1,1,2,1
713,39,0,0,1,0,2,1
55,8,0,0,0,0,3,1
842,56,0,0,1,1,2,1
393,43,0,0,1,0,0,1
1066,55,0,0,0,0,2,1
938,73,1,1,1,0,2,1
150,52,0,0,1,0,6,1
226,24,1,1,0,0,1,1
912,54,0,0,0,0,2,1
141,23,0,0,0,0,1,1
304,35,0,0,1,0,1,1
215,31,0,0,0,0,5,1
161,87,0,0,0,0,11,1
914,54,0,0,0,0,2,1
528,27,0,0,0,0,1,1
312,25,0,0,0,0,1,1
885,31,0,0,2,0,1,1
712,34,0,0,1,0,0,1
708,36,0,0,1,0,5,1
837,59,0,0,1,1,2,1
189,67,1,1,0,0,1,1
846,56,0,0,1,1,2,1
601,8,0,0,2,0,1,1
459,19,0,0,0,0,1,1
1423,33,0,0,2,0,0,1
312,25,0,0,0,0,1,1
393,43,0,0,1,0,0,1
704,35,0,0,1,0,2,1
1431,21,0,0,2,1,1,1
437,15,0,0,0,0,1,1
844,65,0,0,1,0,1,1
913,54,0,0,0,0,2,1
600,24,1,1,0,0,0,1
533,21,0,0,0,0,0,1
358,46,1,1,1,0,4,1
4374,36,0,0,2,0,1,1
344,43,1,1,1,0,0,1
910,54,0,0,0,0,2,1
9281,52,0,0,3,0,1,1
837,65,0,0,1,0,1,1
349,46,1,1,0,0,4,1
556,58,1,1,0,0,1,1
913,54,0,0,0,0,2,1
492,36,0,0,1,0,5,1
312,25,0,0,0,0,1,1
1621,49,1,1,2,0,0,1
255,31,0,0,1,0,0,1
843,56,0,0,1,1,2,1
4364,24,0,0,1,0,1,1
461,31,0,0,0,0,1,1
910,54,0,0,0,0,2,1
1642,28,1,1,4,1,1,1
304,35,0,0,1,0,1,1
4362,34,0,0,1,0,0,1
3496,77,0,0,1,0,6,1
492,36,0,0,0,0,5,1
911,54,0,0,0,0,2,1
911,54,0,0,0,0,2,1
869,45,1,1,1,0,2,1
240,55,0,0,0,0,2,1
601,20,1,1,0,0,0,1
299,75,0,0,0,0,5,1
247,30,0,0,1,0,2,1
909,54,0,0,0,0,2,1
911,54,0,0,0,0,2,1
291,31,0,0,0,0,1,1
662,65,0,0,0,0,1,1
2040,20,0,0,0,0,0,1
1620,31,0,0,1,0,0,1
910,54,0,0,0,0,2,1
258,23,0,0,1,0,0,1
1126,35,0,0,1,1,2,1
797,33,0,0,0,0,0,1
783,18,1,1,0,0,0,1
702,29,0,0,0,1,0,1
893,31,0,0,1,0,1,1
710,28,0,0,0,1,0,1
492,36,0,0,0,0,5,1
1634,43,1,1,2,1,3,1
689,24,0,0,0,0,0,1
9280,39,0,0,3,0,2,1
893,31,0,0,1,0,1,1
1381,77,0,0,0,0,3,1
710,28,0,0,0,1,0,1
114,29,0,0,0,0,0,1
5872,36,0,0,2,0,1,1
453,15,0,0,0,0,0,1
716,37,0,0,1,0,0,1
906,34,0,0,1,0,5,1
3352,43,0,0,0,0,1,0
673,27,0,0,1,0,0,0
812,24,0,0,0,0,1,0
2584,28,0,0,1,0,2,0
4782,67,0,0,0,0,6,0
748,9,0,0,0,0,0,0
115,7,0,0,0,0,0,0
1536,36,0,0,0,0,1,0
2117,23,0,0,1,0,1,0
727,23,1,1,0,0,1,0
1158,57,0,0,0,0,0,0
2065,27,0,0,2,0,0,0
3348,63,6,1,1,0,1,0
2413,31,0,0,0,0,1,0
45,8,0,0,0,0,0,0
576,64,0,0,1,0,2,0
611,20,0,0,0,0,1,0
25,7,0,0,0,0,0,0
1116,48,0,0,0,0,1,0
1391,35,0,0,1,0,0,0
5716,21,0,0,2,0,1,0
474,23,0,0,0,0,1,0
2745,18,0,0,1,0,1,0
2439,24,0,0,0,0,1,0
145,20,0,0,0,0,0,0
1315,39,0,0,0,0,2,0
409,23,1,1,1,0,0,0
695,27,0,0,0,0,0,0
1493,36,0,0,0,0,1,0
4656,27,0,0,0,0,1,0
507,50,0,0,0,0,5,0
162,31,0,0,0,0,4,0
757,33,0,0,0,0,1,0
917,54,0,0,0,0,7,0
223,22,0,0,0,0,0,0
550,31,0,0,0,0,2,0
2227,33,0,0,1,0,1,0
99,27,0,0,0,0,2,0
230,24,0,0,0,0,1,0
376,16,0,0,0,0,1,0
1761,40,0,0,1,0,1,0
505,24,0,0,2,0,0,0
1682,19,0,0,0,0,0,0
3069,30,0,0,1,0,1,0
176,9,0,0,0,0,0,0
426,26,0,0,1,0,0,0
796,11,0,0,0,0,0,0
604,53,0,0,2,0,3,0
806,61,0,0,0,0,9,0
834,58,0,0,0,0,8,0
827,29,0,0,0,0,3,0
834,57,0,0,0,0,8,0
690,7,0,0,0,0,0,0
3556,30,0,0,1,0,1,0
216,23,0,0,0,0,1,0
131,21,0,0,1,0,0,0
247,48,0,0,0,0,1,0
485,20,0,0,1,0,0,0
1064,29,0,0,1,0,6,0
311,3,0,0,0,0,0,0
180,36,0,0,1,0,0,0
1140,26,0,0,1,0,0,0
3706,27,0,0,1,0,1,0
1023,39,0,0,1,0,2,0
569,27,0,0,0,0,0,0
238,12,0,0,0,0,0,0
4479,40,0,0,1,0,0,0
1000,68,0,0,0,0,1,0
1091,25,0,0,0,0,0,0
1366,27,3,1,0,0,0,0
1997,17,0,0,0,0,3,0
3157,40,0,0,1,0,1,0
133,7,0,0,0,0,0,0
840,59,0,0,0,0,8,0
568,66,0,0,0,0,11,0
1641,52,0,0,1,0,0,0
481,32,0,0,0,0,1,0
411,19,0,0,0,0,1,0
1374,31,0,0,0,0,0,0
54,11,0,0,0,0,0,0
1750,29,0,0,0,0,1,0
373,22,0,0,0,0,1,0
621,12,0,0,0,0,1,0
6640,33,0,0,1,0,5,0
392,23,0,0,0,0,1,0
833,61,0,0,0,0,9,0
329,53,0,0,1,0,3,0
3295,19,0,0,1,0,0,0
3307,20,0,0,1,0,0,0
237,41,0,0,0,0,0,0
1287,40,0,0,0,0,1,0
17,83,0,0,0,0,4,0
2329,27,0,0,2,0,1,0
2584,14,0,0,0,0,3,0
383,11,0,0,0,0,0,0
423,28,1,1,1,1,1,0
446,32,0,0,0,0,1,0
2092,39,0,0,0,0,1,0
118,20,0,0,0,0,1,0
58,23,0,0,0,0,0,0
209,27,0,0,0,0,0,0
107,17,0,0,0,0,1,0
2764,17,0,0,1,0,0,0
94,20,0,0,0,0,1,0
699,13,0,0,1,0,0,0
966,56,0,0,0,0,8,0
10,17,0,0,0,0,0,0
1191,48,0,0,0,0,1,0
2754,14,0,0,2,0,1,0
105,20,0,0,0,0,1,0
1720,27,0,0,1,0,1,0
183,32,0,0,0,0,1,0
500,22,0,0,0,0,0,0
202,14,0,0,0,0,1,0
2961,62,1,1,1,0,5,0
1506,41,0,0,1,1,3,0
265,11,0,0,0,0,0,0
422,31,0,0,1,0,1,0
579,7,0,0,0,0,0,0
2148,18,0,0,1,0,0,0
10062,70,4,1,4,0,3,0
1324,51,0,0,0,0,7,0
2224,32,0,0,1,1,3,0
1690,32,1,1,0,0,1,0
73,17,0,0,0,0,2,0
2020,17,0,0,0,0,3,0
269,10,0,0,1,0,0,0
333,35,0,0,1,0,0,0
1519,49,0,0,0,0,3,0
301,43,0,0,0,0,1,0
433,19,0,0,0,0,1,0
688,41,0,0,0,0,1,0
150,27,0,0,0,0,0,0
151,21,0,0,0,0,1,0
835,58,0,0,0,0,8,0
64,39,0,0,0,0,0,0
232,21,0,0,0,0,0,0
816,61,0,0,0,0,9,0
327,46,0,0,1,0,1,0
59,22,0,0,0,0,0,0
202,23,0,0,0,0,1,0
514,34,0,0,0,0,0,0
575,29,0,0,0,0,0,0
3550,11,0,0,1,0,1,0
503,31,0,0,1,0,0,0
239,15,0,0,0,0,0,0
305,33,0,0,1,0,0,0
2878,15,0,0,0,0,1,0
829,11,0,0,0,0,0,0
984,20,0,0,1,0,2,0
1506,50,0,0,2,0,0,0
750,64,0,0,1,0,2,0
1768,37,4,1,1,0,2,0
844,18,0,0,2,0,1,0
202,19,0,0,0,0,0,0
103,56,0,0,0,0,6,0
79,27,0,0,0,0,0,0
2332,44,1,1,2,0,1,0
545,46,0,0,1,0,1,0
607,34,0,0,0,0,2,0
126,21,0,0,0,0,5,0
1131,15,0,0,0,0,0,0
544,20,0,0,1,0,1,0
160,22,0,0,0,0,0,0
831,59,0,0,0,0,8,0
35,4,0,0,0,0,0,0
845,44,0,0,0,0,1,0
361,27,0,0,0,0,0,0
1761,25,3,1,1,0,0,0
14036,32,0,0,1,0,5,0
1595,20,0,0,0,0,3,0
212,38,0,0,0,0,4,0
94,21,0,0,0,0,1,0
751,27,0,0,0,0,1,0
1912,47,4,1,1,0,2,0
337,11,0,0,2,0,0,0
2432,30,0,0,1,0,1,0
1578,71,0,0,1,0,7,0
510,68,1,1,0,0,6,0
470,61,0,0,1,0,2,0
106,58,0,0,0,0,3,0
360,34,0,0,0,0,0,0
24461,51,61,1,2,0,7,0
151,9,0,0,1,0,0,0
1173,45,0,0,1,0,5,0
900,28,0,0,1,0,1,0
693,36,0,0,0,0,1,0
1135,35,0,0,0,0,4,0
5717,12,0,0,2,0,0,0
75,25,0,0,1,0,1,0
521,21,0,0,0,0,0,0
1331,18,0,0,2,0,1,0
1545,25,0,0,0,0,0,0
17,12,0,0,0,0,0,0
2034,44,0,0,0,0,2,0
307,24,0,0,0,0,1,0
414,15,0,0,1,0,0,0
913,30,0,0,0,0,0,0
1653,11,0,0,1,0,0,0
1958,11,0,0,0,0,0,0
379,50,0,0,1,0,3,0
991,16,0,0,0,0,3,0
152,21,0,0,0,0,1,0
477,32,0,0,0,0,1,0
176,19,0,0,0,0,1,0
903,13,0,0,0,0,0,0
111,13,0,0,0,0,0,0
443,18,1,1,1,0,3,0
478,11,0,0,0,0,0,0
1447,30,0,0,0,0,1,0
334,24,0,0,0,0,2,0
487,7,0,0,0,0,0,0
93,20,0,0,0,0,1,0
3355,35,0,0,2,1,3,0
486,26,0,0,0,0,0,0
297,24,0,0,0,0,1,0
980,16,0,0,0,0,3,0
2062,67,4,1,1,0,2,0
1123,36,0,0,0,0,1,0
5236,30,0,0,1,0,0,0
790,48,0,0,1,0,0,0
277,29,0,0,0,0,0,0
202,4,0,0,1,0,0,0
94,16,0,0,0,0,0,0
1980,11,0,0,1,0,0,0
838,60,0,0,0,0,9,0
1108,41,0,0,1,0,2,0
648,41,0,0,0,0,1,0
4264,21,0,0,0,0,1,0
1458,46,0,0,1,0,3,0
603,49,0,0,0,0,2,0
414,21,0,0,0,0,0,0
1165,60,0,0,1,0,3,0
1702,18,0,0,2,0,1,0
688,28,0,0,0,0,2,0
345,7,0,0,0,0,0,0
125,21,0,0,0,0,1,0
561,11,0,0,0,0,0,0
826,46,0,0,0,0,1,0
10906,46,0,0,2,0,2,0
3626,15,0,0,2,0,0,0
6711,22,0,0,1,0,1,0
2955,32,0,0,1,0,1,0
8125,45,0,0,1,0,3,0
1227,39,0,0,0,0,0,0
781,27,0,0,0,0,1,0
600,18,0,0,0,0,1,0
93,22,0,0,0,0,0,0
4629,17,1,1,1,0,1,0
88,28,0,0,1,0,0,0
497,30,0,0,0,0,2,0
2350,63,0,0,1,0,1,0
218,7,0,0,0,0,0,0
999,30,0,0,0,0,2,0
756,35,0,0,1,0,3,0
1010,20,0,0,1,0,1,0
911,67,0,0,1,0,1,0
3583,15,0,0,2,0,0,0
318,5,6,1,0,0,0,0
394,21,0,0,0,0,3,0
133,21,0,0,1,0,0,0
970,33,0,0,0,0,2,0
1440,23,0,0,1,0,0,0
262,5,0,0,0,0,0,0
1404,39,0,0,1,0,1,0
1179,28,0,0,0,0,1,0
81,19,0,0,0,0,0,0
834,59,0,0,0,0,8,0
1393,18,0,0,0,0,0,0
1938,16,0,0,0,0,3,0
516,19,0,0,0,0,1,0
107,39,0,0,0,0,2,0
3147,14,0,0,1,0,0,0
8866,43,0,0,1,0,1,0
1829,27,0,0,1,0,1,0
3334,22,0,0,1,0,1,0
108,34,0,0,0,0,2,0
2907,26,0,0,1,0,0,0
3247,17,0,0,1,0,3,0
2694,20,0,0,2,0,0,0
2069,41,0,0,0,0,0,0
87,20,0,0,0,0,1,0
900,56,1,1,0,0,2,0
1356,21,0,0,1,0,0,0
1189,21,2,1,0,0,0,0
5481,67,0,0,0,0,3,0
115,8,0,0,1,0,0,0
1652,22,0,0,1,0,1,0
6766,22,0,0,1,0,1,0
810,27,0,0,1,0,0,0
1913,38,0,0,0,0,8,0
383,25,0,0,1,0,0,0
144,48,0,0,0,0,1,0
390,17,0,0,0,0,0,0
10144,21,0,0,3,0,0,0
7378,36,0,0,2,0,0,0
218,23,0,0,0,0,0,0
1670,37,0,0,0,0,4,0
604,23,0,0,1,0,1,0
9443,30,2,1,2,0,1,0
127,20,0,0,0,0,1,0
92,70,0,0,0,0,4,0
94,20,0,0,0,0,1,0
720,16,0,0,1,0,1,0
1125,36,0,0,2,0,0,0
1355,25,0,0,1,0,0,0
379,35,0,0,0,0,2,0
896,39,0,0,0,0,1,0
637,29,1,1,1,0,2,0
1332,14,0,0,1,0,0,0
1336,24,0,0,1,0,1,0
5232,27,0,0,2,0,1,0
975,30,0,0,1,0,6,0
94,21,0,0,0,0,5,0
708,34,0,0,0,0,2,0
2486,23,0,0,1,0,1,0
4205,28,2,1,2,0,5,0
744,18,0,0,0,0,0,0
66,34,0,0,1,0,2,0
1115,30,0,0,0,0,0,0
75,14,0,0,0,0,0,0
1784,23,0,0,1,0,0,0
224,22,0,0,0,0,1,0
590,39,0,0,1,0,1,0
9539,15,0,0,1,0,0,0
4317,45,4,1,1,0,1,0
577,19,0,0,1,0,0,0
2725,20,1,1,2,0,0,0
1353,25,0,0,1,0,0,0
5263,38,0,0,2,0,0,0
1987,36,0,0,0,0,0,0
288,40,0,0,0,1,2,0
309,21,0,0,0,0,2,0
1120,51,0,0,0,0,1,0
460,19,0,0,0,0,0,0
602,15,0,0,0,0,1,0
832,35,0,0,1,0,1,0
463,13,0,0,1,0,1,0
623,23,0,0,2,0,0,0
2512,15,0,0,1,0,1,0
240,30,0,0,0,0,0,0
118,20,0,0,0,0,1,0
87,25,0,0,0,0,1,0
10444,44,4,1,3,1,2,0
2882,46,0,0,1,0,0,0
1961,46,0,0,0,0,0,0
2704,28,0,0,0,0,1,0
2249,37,3,1,3,0,2,0
1366,17,0,0,0,0,3,0
5738,53,4,1,2,0,2,0
233,22,0,0,0,0,5,0
677,30,0,0,1,0,6,0
716,16,0,0,1,0,0,0
268,21,0,0,0,0,0,0
1841,26,0,0,0,0,0,0
289,43,0,0,0,0,2,0
6415,44,0,0,0,0,1,0
235,12,0,0,0,0,0,0
2323,33,4,1,1,0,0,0
1232,29,0,0,1,0,1,0
589,16,0,0,1,0,0,0
1384,56,0,0,0,0,0,0
2411,22,0,0,1,0,1,0
3556,28,0,0,0,0,5,0
2714,65,4,1,1,0,1,0
1765,41,2,1,2,0,4,0
295,9,0,0,0,0,0,0
4663,30,0,0,1,0,0,0
1962,26,0,0,0,0,0,0
2408,61,0,0,1,0,9,0
741,17,0,0,2,0,0,0
93,35,0,0,0,0,1,0
115,20,0,0,0,0,1,0
9857,38,1,1,3,0,2,0
1428,27,0,0,0,0,1,0
650,41,0,0,2,0,2,0
6585,65,0,0,2,0,2,0
1937,26,0,0,0,0,2,0
85,20,0,0,0,0,1,0
1196,26,0,0,0,0,0,0
533,19,0,0,2,0,0,0
2316,18,0,0,0,0,3,0
123,9,0,0,2,0,0,0
9918,65,4,1,2,0,2,0
12290,52,2,1,3,0,2,0
837,27,0,0,0,0,0,0
386,16,0,0,0,0,1,0
601,15,0,0,0,0,1,0
178,29,0,0,1,0,1,0
1783,30,0,0,0,0,0,0
1722,18,0,0,0,0,3,0
2497,23,0,0,1,0,1,0
3552,36,0,0,0,0,1,0
87,26,0,0,0,0,1,0
1362,41,0,0,1,0,1,0
355,25,0,0,0,0,1,0
2489,47,3,1,1,1,0,0
64,24,0,0,0,0,0,0
2756,17,0,0,0,0,3,0
1905,16,0,0,0,0,0,0
1249,59,0,0,1,0,0,0
1205,42,0,0,1,0,0,0
1097,15,1,1,1,0,0,0
474,14,0,0,1,0,0,0
535,8,0,0,0,0,0,0
2352,17,0,0,0,0,3,0
1031,30,0,0,0,0,0,0
2742,30,0,0,0,0,1,0
91,22,0,0,0,0,5,0
4289,28,0,0,2,0,5,0
450,7,0,0,0,0,0,0
439,26,0,0,1,0,0,0
3725,61,0,0,1,0,4,0
1311,26,0,0,0,0,0,0
6930,27,0,0,0,0,0,0
3679,21,0,0,0,0,0,0
209,10,0,0,1,0,0,0
3810,28,0,0,2,0,5,0
1911,22,0,0,1,0,0,0
395,44,1,1,1,0,1,0
1496,18,0,0,1,0,0,0
566,52,0,0,0,0,0,0
388,23,0,0,0,0,1,0
1166,67,0,0,0,0,4,0
424,15,0,0,0,0,0,0
136,11,0,0,0,0,0,0
3192,20,0,0,1,0,0,0
55,8,1,1,0,0,0,0
105,25,0,0,0,0,1,0
983,27,0,0,1,0,1,0
1115,30,0,0,1,0,6,0
845,49,0,0,0,0,0,0
919,27,0,0,0,0,1,0
781,11,0,0,0,0,1,0
621,36,0,0,0,0,4,0
1624,57,0,0,1,0,0,0
95,20,0,0,0,0,5,0
1272,19,0,0,2,0,1,0
1328,9,0,0,0,0,2,0
88,20,0,0,0,0,1,0
575,29,0,0,0,0,0,0
2008,41,0,0,1,0,1,0
437,18,0,0,0,0,0,0
2170,25,0,0,1,0,1,0
7295,28,3,1,2,0,5,0
3360,66,0,0,1,0,4,0
45,19,0,0,0,0,0,0
1003,17,0,0,0,0,3,0
2186,40,0,0,1,0,1,0
1026,28,0,0,1,0,6,0
5371,28,0,0,3,0,5,0
1923,27,0,0,0,0,0,0
1957,26,1,1,1,0,1,0
1799,43,0,0,1,0,1,0
354,22,0,0,0,0,0,0
2733,32,3,1,1,0,1,0
507,13,0,0,0,0,0,0
338,8,0,0,0,0,0,0
545,23,0,0,0,0,1,0
169,40,0,0,0,0,2,0
537,64,0,0,0,0,5,0
1225,12,0,0,0,0,0,0
1614,34,1,1,2,0,1,0
995,12,0,0,1,0,0,0
963,27,0,0,1,0,0,0
1540,28,0,0,0,0,5,0
381,15,0,0,0,0,1,0
566,59,2,1,0,0,1,0
5291,58,0,0,1,0,1,0
1584,40,0,0,0,0,0,0
2214,49,0,0,2,0,0,0
512,8,0,0,0,0,0,0
636,14,0,0,1,0,0,0
964,30,0,0,1,0,0,0
94,20,0,0,0,0,1,0
2720,58,3,1,0,0,1,0
2324,17,0,0,0,0,3,0
154,31,0,0,0,0,2,0
2628,19,0,0,2,0,0,0
135,21,0,0,0,0,3,0
2101,44,0,0,1,0,0,0
202,35,0,0,0,0,0,0
889,21,0,0,1,0,3,0
5823,17,0,0,2,0,0,0
559,56,0,0,0,0,8,0
772,14,0,0,1,0,0,0
1743,42,0,0,0,0,0,0
1936,62,4,1,1,0,3,0
2309,65,4,1,1,0,1,0
220,17,0,0,1,0,0,0
516,8,0,0,0,0,0,0
1629,46,2,1,1,0,2,0
3973,64,4,1,1,0,1,0
790,29,0,0,0,0,0,0
2648,15,0,0,0,0,0,0
205,19,0,0,0,0,0,0
404,9,0,0,0,0,0,0
391,17,0,0,0,0,0,0
893,10,0,0,1,0,2,0
1552,61,0,0,1,0,0,0
2158,42,0,0,1,0,1,0
87,21,0,0,0,0,5,0
1702,46,0,0,0,0,0,0
150,21,1,1,0,0,1,0
148,37,0,0,0,0,1,0
2174,38,0,0,1,0,0,0
2457,67,4,1,0,0,3,0
1439,31,0,0,2,0,1,0
123,22,0,0,0,0,5,0
6190,17,0,0,3,0,0,0
365,66,2,1,0,0,2,0
1833,39,0,0,0,0,0,0
378,19,0,0,1,0,1,0
94,20,0,0,0,0,1,0
301,24,0,0,0,0,0,0
899,11,0,0,0,0,0,0
2935,49,0,0,2,0,0,0
341,36,0,0,1,0,3,0
1086,40,0,0,0,0,2,0
156,19,0,0,0,0,0,0
598,18,0,0,0,0,1,0
1588,30,0,0,0,0,0,0
3294,47,0,0,1,0,0,0
4296,60,4,1,1,0,2,0
807,94,0,0,1,0,23,0
983,54,0,0,0,0,3,0
2087,27,0,0,0,0,3,0
1925,35,0,0,2,0,1,0
641,26,0,0,0,0,1,0
2808,21,0,0,1,0,1,0
2500,23,0,0,1,0,1,0
1896,18,0,0,1,0,0,0
624,32,0,0,1,0,1,0
1098,49,0,0,0,0,1,0
98,21,0,0,1,0,4,0
2514,23,0,0,0,0,1,0
549,23,0,0,0,0,1,0
228,12,0,0,1,0,0,0
88,20,0,0,0,0,1,0
2694,48,1,1,1,0,0,0
2328,13,0,0,1,0,1,0
1075,39,1,1,1,0,1,0
4018,28,0,0,2,0,5,0
2594,9,0,0,0,0,2,0
813,13,0,0,1,0,0,0
566,40,0,0,0,0,4,0
1706,29,1,1,2,0,3,0
2936,25,0,0,2,0,0,0
1563,34,1,1,2,0,1,0
345,42,0,0,0,0,1,0
707,24,0,0,0,0,1,0
2319,15,0,0,0,0,3,0
474,20,0,0,0,0,3,0
2580,24,0,0,1,0,1,0
100,16,0,0,0,0,0,0
1816,8,0,0,1,0,0,0
1895,50,0,0,0,0,2,0
1095,51,0,0,1,0,4,0
186,8,0,0,1,0,0,0
1614,34,1,1,2,0,1,0
986,31,0,0,0,0,0,0
109,22,0,0,0,0,5,0
1309,23,1,1,1,0,0,0
12,10,0,0,0,0,0,0
3022,43,0,0,0,0,1,0
2392,30,0,0,1,0,2,0
3278,11,0,0,0,0,0,0
883,14,0,0,0,0,0,0
4361,37,0,0,0,0,0,0
1131,30,0,0,0,0,2,0
2044,33,2,1,1,0,2,0
3036,27,0,0,0,0,0,0
32,17,0,0,0,0,0,0
606,31,0,0,2,0,2,0
4374,28,0,0,4,0,5,0
442,20,0,0,0,0,0,0
1325,28,0,0,1,0,1,0
2042,40,0,0,1,0,1,0
228,13,0,0,1,0,0,0
84,21,0,0,0,0,5,0
3439,55,0,0,2,0,4,0
692,17,0,0,0,0,0,0
548,32,0,0,0,0,7,0
450,27,0,0,0,0,0,0
3371,41,0,0,1,0,1,0
65,24,0,0,0,0,0,0
95,29,0,0,0,0,0,0
262,13,0,0,0,0,0,0
2682,47,0,0,1,0,2,0
761,20,0,0,1,0,1,0
582,26,0,0,0,0,0,0
332,37,0,0,1,0,1,0
721,27,0,0,1,0,2,0
749,34,0,0,1,0,4,0
611,49,0,0,1,0,2,0
360,10,0,0,0,0,0,0
3373,38,0,0,0,0,1,0
808,42,0,0,0,0,4,0
429,28,0,0,0,0,0,0
1500,58,0,0,1,0,4,0
610,27,0,0,0,0,0,0
2672,31,0,0,0,0,1,0
466,14,0,0,0,0,0,0
2029,62,0,0,0,0,0,0
551,52,0,0,0,0,2,0
496,25,0,0,1,0,1,0
2739,14,0,0,1,0,0,0
1842,33,0,0,1,0,2,0
2874,14,0,0,0,0,3,0
2891,59,0,0,1,0,0,0
188,41,0,0,0,0,7,0
1711,14,0,0,0,0,3,0
1219,30,0,0,0,0,0,0
15719,51,3,1,1,0,2,0
162,20,0,0,0,0,0,0
526,35,0,0,1,0,0,0
2656,13,0,0,0,0,3,0
2269,16,4,1,1,0,0,0
1268,21,0,0,0,0,0,0
1652,32,0,0,0,0,0,0
1441,34,0,0,1,0,1,0
4228,62,0,0,1,0,0,0
4154,22,0,0,1,0,3,0
426,57,0,0,0,0,7,0
5954,20,0,0,0,0,1,0
1162,30,0,0,0,0,0,0
112,29,0,0,1,0,0,0
713,48,0,0,0,0,0,0
19,11,0,0,0,0,0,0
226,8,2,1,0,0,0,0
542,44,0,0,1,0,1,0
48,49,0,0,0,0,2,0
3374,39,2,1,1,0,1,0
73,13,0,0,0,0,0,0
1824,26,0,0,1,0,0,0
1332,41,2,1,1,0,0,0
659,45,0,0,0,0,3,0
770,26,0,0,1,0,0,0
1505,22,0,0,0,0,1,0
626,35,0,0,1,0,1,0
4716,41,0,0,0,0,1,0
297,48,0,0,1,0,3,0
1581,12,0,0,0,0,0,0
5304,64,5,1,2,0,6,0
1003,34,0,0,0,0,4,0
1006,38,3,1,1,0,2,0
857,37,0,0,0,0,4,0
5469,40,1,1,2,0,1,0
4174,28,2,1,2,0,5,0
728,25,0,0,0,0,0,0
248,6,1,1,0,0,1,0
1254,23,0,0,2,0,1,0
1266,17,0,0,0,0,0,0
377,13,0,0,1,0,0,0
1000,27,0,0,0,0,1,0
823,35,0,0,0,0,4,0
284,9,0,0,0,0,0,0
